,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,416.48760685539764,330.4657199435765,8.937718771746137,0.0,0.0,0.0
std,372.59514288484365,367.0704278870609,9.37524187865386,0.0,0.0,0.0
